smiles,order,ma_exact,ma_heur
[H]OC([H])([H])[C@]([H])(O[H])C([H])(C([H])([H])[H])C([H])([H])[H],1,4.0,5.25
[H][N-]C1O[C@]2([H])C([H])([H])C([H])([H])[C@]2([H])C1([H])[H],1,5.0,8.17
[H]Oc1nc([H])n([H])n1,2,4.0,5.67
[H]c1c([H])c(C([H])([H])C([H])([H])[H])n([H])c1C([H])([H])[H],1,5.0,6.75
[H]O[C@@]1([H])C([H])([H])[C@@]([H])(O[H])[C@@]1([H])OC([H])([H])[H],1,5.0,6.67
[H]C1([H])[N@@H+]2[C@]3([H])[C@@]([H])(C(=O)[C@]23[H])C1([H])[H],1,6.0,9.5
[H]C(=O)[C@@]1(C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C1([H])[H],1,5.0,6.75
[H]O[C@]1([H])C([H])([H])OC(=O)N([H])C1([H])[H],1,6.0,6.41
[H]O[C@@]1([H])C([H])=C([H])[C@@]([H])(O[H])C1([H])[H],2,4.0,6.41
[H]c1nc([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],1,6.0,6.59
[H][N-]C1O[C@@]([H])(C(=O)C([H])([H])[H])C1([H])[H],1,5.0,6.5
[H]C1([H])[NH2+]C2OC([H])([H])C([H])([H])[N@H+]2C1([H])[H],1,6.0,8.32
[H]C1([H])[C@]2([H])C(=O)[C@@]1(C#N)C2([H])[H],2,6.0,7.7
[H]C1=C([H])C([H])([H])[C@]2([H])N(C1=O)C2([H])[H],1,6.0,7.91
[H]N1[C@@H]2[NH2+]C([H])([H])[C@@]3(N([H])[H])[C@]2([H])[C@@]13[H],1,5.0,9.67
[H]C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],2,4.0,7.08
[H]N1[C@@]2(C([H])([H])[H])C([H])([H])[C@@]3([H])N([H])[C@@]3([H])[C@@]12[H],1,5.0,9.67
[H]C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]12[H],1,4.0,8.17
[H]c1c([H])c([C@]2([H])N([H])C2([H])[H])n([H])c1[H],1,6.0,8.0
[H]N1C(=O)N(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C1([H])[H],1,5.0,6.67
[H]N([H])C(=O)[C@]1([H])[N@H+]2C([H])([H])[C@]1([H])C2([H])[H],1,5.0,8.09
[H]C([H])([H])[C@]1([H])O[C@]2([H])C([H])([H])[C@]2(C([H])([H])[H])C1([H])[H],1,5.0,8.32
[H]OC([H])([H])C1(C2([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],1,4.0,8.32
[H][C+]([NH2+]C([H])([H])[H])OC(=O)C([H])([H])N([H])[H],1,6.0,5.17
[H]C#C[C@]1(O[H])C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],1,6.0,8.0
[H]C([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],1,4.0,5.25
[H]OC([H])([H])C([H])([H])[C@]([H])(O[H])C([H])([H])OC([H])([H])[H],1,4.0,5.32
[H]O[C@]1([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],1,5.0,6.96
[H]N([H])[C@]([H])(C([H])([H])[H])[C@]([H])(C#N)OC([H])([H])[H],1,6.0,5.17
[H]O[C@]1([H])C([H])([H])[C@]1([H])[C@]([H])(C#N)C([H])([H])[H],1,5.0,6.59
[H]C(=O)OC([H])([H])C([H])([H])C(=O)N([H])[H],1,6.0,4.91
[H]C([H])([H])OC([H])([H])C([H])([H])C(=O)C([H])([H])[H],1,5.0,5.09
[H]O[C@]1(C#N)C([H])=C([H])C([H])([H])C1([H])[H],1,6.0,6.41
[H]C(=O)N1[C@@]2([H])C([H])([H])[C@]1([H])[C@]2([H])C([H])([H])[H],2,6.0,8.09
[H]C1=C([H])[C@@]([H])(C([H])([H])[H])OC(=O)C1([H])[H],1,6.0,6.5
[H]C([H])([H])C([H])([H])C1=NC([H])([H])C([H])([H])C([H])([H])O1,1,5.0,6.75
[H]N1[C@]2([H])[C@]3([H])N([H])[C@]3(C([H])([H])[H])[C@]12C([H])([H])[H],2,4.0,9.67
[H]N1[C@@]2([H])[C@]1([H])[C@@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]21[H],2,5.0,9.75
[H]C(=O)C(=O)[C@@]1(C([H])([H])[H])N([H])C1([H])[H],1,5.0,6.41
[H]C1=C([H])C2(C([H])([H])C1([H])[H])C([H])([H])C2([H])[H],2,5.0,8.09
[H]C(=O)O[C@@]([H])(C(=O)C([H])([H])[H])C([H])([H])[H],1,6.0,5.0
[H][N-]C1=C([H])[C-]([H])C([H])([H])N1C([H])=O,2,7.0,6.31
[H]C1=C([H])[C@]2([H])O[C@@]([H])(C2=O)C1([H])[H],1,6.0,7.81
[H]C1([H])OC2(C([H])([H])C1=O)C([H])([H])C2([H])[H],2,5.0,8.0
[H]C([H])([H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],1,5.0,6.82
[H]C([H])([H])[C@]1([H])[C@]2([H])C([H])([H])[C@]2([H])O[C@]1([H])C([H])([H])[H],1,5.0,8.32
[H]Oc1c([H])oc(N([H])[H])c1C([H])([H])[H],1,5.0,6.41
[H]OC([H])([H])C1([H])C([H])([H])C1([H])[H],2,3.0,6.2
[H]Oc1nc(C([H])([H])[H])c(O[H])n1[H],2,6.0,6.31
[H]OC([H])([H])C#C[C@]1([H])N([H])[C@]1([H])C([H])([H])[H],1,6.0,6.59
[H]O[C@]1([H])C([H])([H])[C@]1([H])C(=O)C([H])([H])[H],1,5.0,6.41
[H]C([H])([H])C([H])([H])[C@]1([H])O[C@]([H])(C([H])([H])[H])OC1([H])[H],1,5.0,6.82
[H]O[C@]1(C#N)[C@]2([H])C([H])([H])C([H])([H])[C@]12[H],1,6.0,7.91
[H]c1noc(C([H])([H])C([H])([H])[H])n1,1,6.0,6.2
[H]C([H])(C#N)C1(C#N)C([H])([H])C1([H])[H],2,4.0,6.31
[H]C([H])([H])[C@]12O[C@@]1([H])[C@@]([H])(C([H])([H])[H])OC2([H])[H],1,4.0,8.17
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],4,3.0,6.41
[H]O[C@]1([H])C([H])([H])[C@]1([H])[C@@]1([H])[N@@H+](C([H])([H])[H])C1([H])[H],1,7.0,8.32
[H]C([H])([H])C#C[C@]1([H])[C@]2([H])C([H])([H])C([H])([H])[C@]12[H],2,6.0,8.17
[H]C(=O)OC([H])([H])C([H])([H])C([H])=O,1,5.0,4.7
[H]C(=O)[C@@]1([H])[C@@]2([H])O[C@]1([H])C([H])=C2[H],1,6.0,7.81
[H]c1nc(=O)nc(N([H])[H])o1,2,5.0,5.96
[H]C([H])([H])[C@@]1(C(=O)[O-])C([H])([H])[C@@]1([H])[N+]([H])([H])[H],1,6.0,6.59
[H]C(=O)[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])[C@@]12[H],1,6.0,8.09
[H]N1[C@@]2(C([H])([H])[H])C([H])([H])OC([H])([H])[C@@]12[H],1,4.0,8.0
[H]O[C@@]1([H])C([H])([H])C1(C#N)C#N,1,5.0,6.08
[H]C#C[C@]12O[C@]([H])(C1([H])[H])[C@]2([H])O[H],1,5.0,7.81
[H]C([H])([H])C#CC(=O)C([H])(C([H])([H])[H])C([H])([H])[H],2,5.0,5.17
[H]OC1([H])C([H])([H])OC(=O)OC1([H])[H],2,5.0,6.31
[H]C([H])([H])OC(=O)[C@]1([H])OC([H])([H])C1([H])[H],1,5.0,6.5
[H]C([H])([H])[C@]1([H])[C@]([H])(C#N)[N@@H+]2C([H])([H])[C@@]21[H],1,6.0,8.09
[H]N(C(=O)C([H])([H])C([H])([H])C#N)C([H])([H])[H],1,6.0,5.0
[H]OC([H])([H])C1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],1,5.0,6.96
[H]C#C[C@@]1(C([H])([H])O[H])N([H])[C@]1([H])C([H])([H])[H],1,5.0,6.59
[H]C([H])([H])[C@@]12C([H])([H])[C@]3([H])[N@@H+]([C@]13[H])[C@]2([H])C([H])([H])[H],1,5.0,9.82
[H]O[C@@]([H])(C([H])=O)C([H])([H])C(=O)N([H])[H],1,5.0,4.91
[H]C([H])([H])[C@]1([H])[C@@]2([H])[N@@H+]3[C@@]2([H])[C@@]2([H])[C@]3([H])[C@@]12[H],1,5.0,11.17
[H]c1c(C([H])([H])OC([H])([H])[H])c([H])n([H])c1[H],1,5.0,6.59
[H]O[C@]1([H])C([H])=C(C([H])=O)C([H])([H])C1([H])[H],1,6.0,6.5
[H][N-]C1O[C@@]([H])(C#N)[C@]1([H])C([H])([H])[H],1,6.0,6.41
[H]C(=O)[C@]1([H])OC1([H])[H],1,3.0,5.67
[H]OC1([H])C(C([H])([H])[H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],1,5.0,6.96
[H]OC([H])([H])C([H])([H])[C@]1(C([H])=O)OC1([H])[H],1,5.0,6.5
[H]OC(=O)[C@@]([H])(N([H])[H])[C@]1([H])OC1([H])[H],1,5.0,6.41
[H][N-]C1OC2(C([H])([H])C1([H])[H])C([H])([H])C2([H])[H],1,5.0,8.17
[H][N-]C1O[C@]([H])(C([H])([H])[H])C(=O)C1([H])[H],1,6.0,6.5
[H]C([H])([H])OC([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H],1,5.0,5.32
[H]N(C(=O)OC([H])([H])[H])C(=O)C([H])([H])[H],1,5.0,4.91
[H][N-]C1OC([H])([H])[C@]1(O[H])C([H])([H])[H],1,4.0,6.41
[H]ONC1C([H])=C([H])[C@@]2([H])N([H])[C@@]12[H],1,6.0,8.0
[H]C1([H])OC([H])([H])[C@]2(C([H])([H])[H])C([H])([H])[C@@]1([H])C2([H])[H],1,5.0,8.32
[H][C+]1[NH2+]C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])[H])O1,1,5.0,6.75
[H]C#Cc1nc([H])c([H])c([H])c1[H],2,6.0,6.2
[H]O[C@@]([H])(C([H])=O)[C@]1([H])N([H])[C@]1([H])C([H])([H])[H],1,6.0,6.59
[H]N1C([H])([H])[C@]1([H])[C@]1([H])N([H])[C@]1([H])C([H])([H])C([H])([H])[H],1,4.0,8.32
[H]C1([H])[C@]2([H])[N@H+]3[C@@]([H])([C@]2([H])C#N)[C@]31[H],1,6.0,9.41
[H][N-][C+]([H])Oc1c([H])c([H])n([H])c1[H],1,6.0,6.31
[H]c1nc(C([H])([H])C([H])([H])[H])c(C([H])([H])[H])o1,1,7.0,6.59
[H]C([H])([H])[C@@]12C([H])([H])O[C@]1([H])C([H])([H])C2([H])[H],1,4.0,8.09
[H][N-]C1OC([H])([H])OC1(C([H])([H])[H])C([H])([H])[H],1,5.0,6.67
[H]C([H])([H])OC([H])([H])C1([H])C([H])([H])C(=O)C1([H])[H],2,6.0,6.67
[H]O[C@]([H])(C([H])([H])[H])[C@@]1(C([H])([H])[H])C([H])([H])[C@@]1([H])O[H],1,4.0,6.82
[H]C1([H])[N@H+]2[C@@]3([H])[C@@]4([H])[C@]1([H])[C@]2([H])[C@@]34C([H])([H])[H],1,5.0,11.17
[H]c1nc2c(o1)C([H])([H])OC2([H])[H],2,6.0,7.7
[H]C([H])([H])O[C@]1([H])C([H])([H])[C@@]([H])(OC([H])([H])[H])C1([H])[H],1,4.0,6.82
[H]N1[C@@]2([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[C@@]12[H],1,6.0,8.09
[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H],2,4.0,6.89
[H][N-]c1c([H])[c-]([H])c(=O)n1C([H])([H])[H],2,7.0,6.31
[H]OC([H])([H])[C@@]([H])(C#N)C([H])(C([H])([H])[H])C([H])([H])[H],1,5.0,5.25
[H]N([H])[C@@]([H])(C(=O)OC([H])([H])[H])C([H])([H])[H],1,5.0,5.0
[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])OC12C([H])([H])C2([H])[H],1,5.0,8.32
[H]C1([H])[N@@H+]2[C@@]([H])(C([H])([H])[H])[C@]2([H])C12C([H])([H])C2([H])[H],1,6.0,9.82
[H]C1([H])[C@@]2([H])[C@@]([H])(C#N)[C@@]3([H])[C@]1([H])[C@@]23[H],1,5.0,9.41
[H]Oc1c([H])c(C([H])([H])[H])c([H])n1[H],2,4.0,6.31
[H]C#CC(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H],1,5.0,5.09
[H]O[C@]1([H])[C@]2([H])C([H])([H])C([H])([H])[C@]12OC([H])([H])[H],1,5.0,8.17
[H]OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C#N,1,5.0,5.25
[H]OC([H])([H])C1=C([H])C([H])([H])OC([H])([H])C1([H])[H],1,5.0,6.67
[H][N-][C@H]1O[C@]2([H])[C@]([H])(O[H])[C@]12N([H])[H],1,6.0,7.91
[H]C#C[C@]1(C([H])([H])[H])C([H])([H])[C@@]1([H])O[H],1,5.0,6.41
[H]C(=O)C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],1,5.0,5.17
[H]N(C(=O)C(=O)C([H])([H])[H])C([H])([H])[H],1,4.0,4.81
[H]/N=C(/C(=O)N([H])[H])N([H])C([H])=O,2,5.0,4.7
[H]C1([H])O[C@@]2([H])C([H])([H])C(=O)C([H])([H])[C@@]12[H],1,5.0,8.0
[H]C([H])([H])C([H])([H])[C@]1([H])C(=O)[C@]2([H])C([H])([H])[C@]12[H],1,4.0,8.17
[H]O[C@]1([H])C([H])([H])[C@]([H])(C#CC([H])([H])[H])C1([H])[H],2,6.0,6.67
[H]C1([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]1([H])[C@]2([H])C([H])([H])[H],2,4.0,8.46
[H]N1C(=O)[C@@]([H])(C([H])([H])C([H])([H])[H])[C@@]1([H])C([H])([H])[H],1,6.0,6.75
[H]C1([H])O[C@]2([H])[C@]([H])(C([H])([H])[H])[C@]2(C([H])([H])[H])O1,1,5.0,8.17
[H]C#Cc1c([H])nc([H])nc1[H],4,6.0,6.08
[H]C([H])([H])[C@@]1([H])O[C@@]1([H])C#CC#N,1,6.0,6.2
[H]C([H])([H])OC([H])([H])C([H])([H])OC1([H])C([H])([H])C1([H])[H],2,5.0,6.82
[H]C#C[C@](C#N)(O[H])C([H])([H])O[H],1,5.0,4.7
[H]O[C@@]1([H])C2(C([H])([H])OC2([H])[H])[C@@]1([H])O[H],1,4.0,8.0
[H]c1nc(C([H])([H])C([H])([H])[H])oc1[H],1,6.0,6.31
[H]ONC1=C(N([H])[H])NC([H])([H])C1([H])[H],1,6.0,6.59
[H]OC([H])([H])c1c([H])c(C([H])([H])[H])n([H])c1[H],1,5.0,6.59
[H]C1([H])C(=O)C([H])([H])[C@]2([H])O[C@]2([H])C1([H])[H],1,6.0,8.0
[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]12OC([H])([H])[C@@]2([H])C([H])([H])[H],1,5.0,8.32
[H]C([H])([H])[NH+]1C([H])([H])C(=O)C1([H])[H],2,4.0,6.31
[H]O[C@@]1([H])C([H])([H])[C@@]1([H])C([H])=O,1,4.0,6.08
[H]OC([H])([H])C#CC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],1,5.0,5.32
[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1,4.0,6.75
[H]C1=C(C([H])([H])C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],1,5.0,6.96
[H]OC([H])([H])[C@]1([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]21C([H])([H])[H],1,4.0,8.32
[H]C([H])([H])C([H])([H])[C@]12O[C@]([H])(C([H])([H])C1([H])[H])C2([H])[H],1,5.0,8.32
[H][N-]C1OC([H])([H])C(=O)[C@@]1([H])O[H],1,5.0,6.31
[H]C(=O)c1c([H])c([H])n(C([H])([H])[H])c1[H],1,5.0,6.41
[H]N1C(=O)C([H])([H])OC1[NH2+]C([H])([H])[H],1,6.0,6.59
[H]C1([H])C([H])([H])C12C(=O)[C@]1([H])[N@H+]2C1([H])[H],1,6.0,9.5
[H]OC([H])([H])[C@]1([H])C([H])([H])C(=O)C([H])([H])C1([H])[H],1,5.0,6.67
[H]c1c2c(n([H])c1[H])C([H])([H])C([H])([H])O2,2,6.0,7.91
[H]C([H])([H])[C@]12C([H])([H])[C@@]1([H])[N@H+]1C([H])([H])[C@]12[H],1,5.0,9.59
[H]N1C(=O)[C@@]([H])(OC([H])([H])[H])C1([H])[H],1,5.0,6.31
[H]N([H])C1=NC([H])([H])C([H])([H])C1=O,1,5.0,6.2
[H]C(=O)C([H])(C([H])=O)[C@]1([H])N([H])C1([H])[H],1,5.0,6.41
[H]C1([H])C(=O)[C@@]2([H])[N@H+]3[C@]1([H])C([H])([H])[C@]32[H],1,6.0,9.5
[H]C(=O)C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])[H],1,5.0,5.09
[H]O[C@@]12C([H])([H])O[C@]1([H])[C@]2([H])C([H])([H])[H],1,4.0,7.91
[H]N1[C@@]([H])(C#N)[C@@]1(C#N)C([H])([H])[H],1,4.0,6.2
[H]C#CC([H])([H])[C@@]1([H])[N@@H+](C([H])([H])[H])[C@@]1([H])C([H])([H])[H],1,6.0,6.82
[H]C([H])([H])C#C[C@@]([H])(OC([H])([H])[H])C([H])([H])[H],1,5.0,5.09
[H]C1=C([H])[C@]2([H])[N@H+]3[C@@]([H])(C2([H])[H])[C@@]13C([H])([H])[H],1,5.0,9.67
[H]N1C([H])([H])[C@]1([H])[C@]1([H])O[C@]1([H])C([H])([H])[H],1,5.0,8.0
N#CC#CC#N,2,3.0,3.58
[H]OC([H])([H])C(=O)C(=O)C([H])([H])O[H],2,4.0,4.81
[H][C+]1[NH2+][C@@]2([H])C([H])([H])[C@@]([H])(O1)[C@]2([H])C([H])([H])[H],1,7.0,8.25
[H]C#C[C@]([H])(C([H])([H])C([H])([H])[H])[C@]([H])(O[H])C([H])([H])[H],1,5.0,5.32
[H]C1([H])O[C@@]2(C([H])([H])[H])C([H])([H])[C@@]2([H])C([H])([H])C1([H])[H],1,5.0,8.32
[H]C1([H])O[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],1,5.0,6.96
[H]OC1(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],1,5.0,6.96
[H]C(=O)c1nc([H])c(N([H])[H])o1,2,7.0,6.08
[H]O[C@@]([H])(C#C[C@]([H])(O[H])C([H])([H])[H])C([H])([H])[H],2,4.0,5.17
[H]c1c(N([H])[H])n([H])c(=O)n1C([H])([H])[H],1,6.0,6.41
[H]C#C[C@@]([H])(C(=O)C([H])([H])O[H])C([H])([H])[H],1,5.0,5.0
[H]C([H])([H])O[C@@]([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])[H],1,5.0,6.96
[H]OC([H])([H])[C@]1([H])N([H])C1(C([H])([H])[H])C([H])([H])[H],1,4.0,6.67
[H]N1[C@@]2(C#CC([H])([H])[H])C([H])([H])C([H])([H])[C@@]12[H],1,6.0,8.09
[H]C1=C([H])[C@]2(C([H])([H])[H])C([H])=C([H])[C@@]1([H])C2([H])[H],2,5.0,8.17
[H]c1oc(=O)n([H])c1C([H])([H])[H],2,6.0,6.08
[H]O[C@](C([H])=O)(C([H])([H])[H])C([H])([H])OC([H])([H])[H],2,5.0,5.17
[H]C(=O)C#C[C@]1([H])N([H])C1([H])[H],1,5.0,6.08
[H]C(=O)C([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],1,5.0,5.32
[H]C([H])([H])[C@]12C([H])([H])[C@@]1([H])[C@@]1([H])O[C@]12[H],1,5.0,9.41
[H]O[C@@]1([H])C([H])([H])[C@]12C([H])([H])OC([H])([H])C2([H])[H],1,4.0,8.17
[H]C([H])([H])C([H])([H])[C@@]1([H])[C@@]2([H])OC(=O)[C@]21[H],1,5.0,8.0
[H]C#C[C@@]([H])(O[H])C([H])([H])[NH+]1C([H])([H])C1([H])[H],1,6.0,6.67
[H]C1=C([H])C([H])([H])C([H])([C@]2([H])OC2([H])[H])C1([H])[H],1,6.0,8.17
[H]ON[C@@H]1[C@]2([H])O[C@@]1([H])[C@@]2([H])C([H])([H])[H],1,6.0,8.09
[H]N1C([H])([H])C([H])([H])[C@]1([H])C(=O)C#N,1,5.0,6.31
[H]C(=O)[C@]1([H])O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[H],1,5.0,6.67
[H]C#CC([H])([H])[C@]([H])(O[H])C([H])(C([H])([H])[H])C([H])([H])[H],1,5.0,5.32
[H][N-]C1C(N([H])[H])=C([H])C(=O)N1[H],1,6.0,6.31
[H][N-]C1O[C@]([H])(C([H])([H])[H])[C@]1([H])C#N,1,6.0,6.41
[H]C1([H])[NH2+][C@H]2O[C@]3([H])[C@@]2([H])[C@]13[H],1,6.0,9.41
[H]O[C@@](C([H])([H])[H])(C([H])([H])C#N)C([H])([H])C([H])([H])[H],1,5.0,5.25
[H]C#C[C@]1([H])OC(=O)OC1([H])[H],1,5.0,6.08
[H]c1nc(N([H])[H])c([H])c([H])c1C([H])([H])[H],1,6.0,6.5
[H]C([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],1,6.0,8.32
[H]C([H])([H])OC([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],1,4.0,5.46
[H]c1nc([H])c(C([H])([H])[H])nc1[H],2,5.0,6.2
[H]C(=O)C1=C([H])N([H])C(=O)C1([H])[H],2,6.0,6.2
[H]N1C(=O)[C@]2([H])[C@]3([H])C([H])([H])[C@@]1([H])[C@]23[H],1,6.0,9.41
[H]C([H])([H])C([H])([H])C(=O)N1C([H])([H])C1([H])[H],2,5.0,6.5
[H]C1([H])C([H])([H])C12[C@@]1([H])[N@H+](C1([H])[H])[C@]2([H])C([H])([H])[H],1,6.0,9.82
[H]O[C@]([H])(C([H])([H])[H])[C@@]1([H])O[C@@]1([H])C([H])([H])[H],1,4.0,6.59
[H]N1C(=O)C([H])([H])C12C([H])([H])C([H])([H])C2([H])[H],2,5.0,8.09
[H]c1nn(C([H])([H])[H])c(=O)o1,2,6.0,5.96
[H]C#C[C@@]1(C([H])([H])[H])OC([H])([H])C1([H])[H],1,5.0,6.41
[H]N1C(=O)OC([H])([H])[C@]1([H])C([H])([H])[H],1,6.0,6.31
[H]C#C[C@@]12[NH2+][C+]([H])N([H])[C@]1([H])C2([H])[H],1,5.0,8.0
[H]O[C@@]12C([H])([H])C([H])([H])[C@]1([H])[C@]2([H])C([H])([H])[H],1,5.0,8.09
[H]C(=O)C#CC(=O)C([H])([H])[H],2,4.0,4.46
[H]OC(=O)C1(N([H])[H])C([H])([H])C([H])([H])C1([H])[H],2,6.0,6.59
[H]C(=O)OC1([H])C([H])([H])C1([H])[H],1,5.0,6.08
[H]C(=O)N([H])C1(C#N)C([H])([H])C1([H])[H],2,6.0,6.31
[H]N([H])C(=O)C#CC(=O)C([H])([H])[H],2,5.0,4.7
[H]C([H])([H])N1C(=O)[C@]2([H])C([H])([H])C([H])([H])[C@]12[H],1,6.0,8.09
[H]C([H])([H])C1(C([H])([H])[H])OC([H])([H])C([H])([H])C([H])([H])C1([H])[H],1,4.0,6.96
[H]O[C@@]1([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],1,5.0,6.82
[H]O[C@]([H])(C([H])=O)C([H])([H])[NH+]1C([H])([H])C1([H])[H],1,6.0,6.67
[H]C([H])([H])C1(C([H])([H])[H])[C@@]2([H])[C@@]3([H])O[C@]1([H])[C@]32[H],1,5.0,9.67
[H]C1([H])C([H])([H])C12C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]21[H],1,4.0,9.82
[H]C1([H])C(=O)C([H])([H])[NH+]1C([H])([H])C([H])([H])[H],2,4.0,6.59
[H]C1([H])OC([H])([H])[C@@]2([H])O[C@@]3([H])[C@]1([H])[C@]32[H],1,5.0,9.5
[H][N-]C1OC2(C([H])([H])C2([H])[H])[C@@]1([H])N([H])[H],1,6.0,8.09
[H]C([H])(C#N)OC([H])([H])C(=O)C([H])([H])[H],1,5.0,4.91
[H]OC([H])([H])[C@@]1([H])[C@@]2([H])OC([H])([H])O[C@]21[H],1,5.0,8.0
[H]O[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])C(=O)N([H])[H],1,6.0,6.59
[H]OC([H])([H])C(=O)C#CC([H])([H])[H],1,5.0,4.7
[H]/N=C(\C([H])=O)N([H])C([H])([H])C([H])([H])O[H],1,5.0,5.0
[H]O[C@](C#N)(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],1,5.0,5.25
[H]OC([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C#N)N([H])[H],1,5.0,5.17
[H]C(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])[H],1,5.0,5.0
[H]N1C(=O)[C@]([H])([C@]2([H])N([H])C2([H])[H])C1([H])[H],1,5.0,8.0
[H]c1c(C([H])([H])[H])c(C#N)n([H])c1[H],2,5.0,6.31
[H]O[C@@]([H])(C([H])([H])[NH+]1C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[H],1,6.0,6.96
[H]C#C[C@@]([H])(C([H])([H])[H])C([H])([H])[NH+]1C([H])([H])C1([H])[H],1,6.0,6.82
[H]C([H])([H])[N@@H+]1[C@@]2([H])C([H])([H])OC([H])([H])[C@]1([H])C2([H])[H],2,5.0,8.32
[H]O[C@@]12C([H])([H])OC([H])=N[C@]1([H])C2([H])[H],1,6.0,7.91
[H]C1=NC([H])([H])[C@]2(N([H])C2([H])[H])C([H])([H])O1,1,6.0,8.0
[H]C1([H])C([H])([H])C1([H])C([H])([H])[C@@]1(C([H])([H])[H])OC1([H])[H],1,5.0,8.32
[H]C#CC#CC1([H])C([H])([H])C1([H])[H],2,5.0,6.2
[H]c1nc2n(c1[H])C([H])([H])[C@]2([H])C([H])([H])[H],1,7.0,8.0
[H]C([H])([H])C#CC([H])([H])C([H])([H])[H],2,3.0,4.7
[H]C#CC([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],1,4.0,6.59
[H]C(=O)O[C@@]([H])(C#N)C([H])([H])N([H])[H],1,6.0,4.81
[H]OC([H])([H])C#CC([H])=O,2,4.0,4.32
[H][N-][C+]([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])C#N,1,6.0,5.0
[H]C([H])([H])C#CC([H])([H])OC([H])([H])C([H])([H])[H],1,4.0,5.09
[H][C+]1[NH2+][C@@]2([H])C([H])([H])[C@@]2([H])O1,1,6.0,7.7
[H]N1C([H])([H])[C@]12C(=O)[C@@]1([H])O[C@@]21[H],1,6.0,9.2
[H][N-]C1N([H])C(C([H])([H])[H])[NH2+][C@]1([H])C([H])([H])[H],1,4.0,6.89
[H][N-]c1onc([H])[n+]1C([H])([H])[H],2,5.0,6.08
[H]OC([H])([H])[C@]([H])(O[H])[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],1,5.0,6.82
[H]C#CC([H])([H])C([H])([H])[C@@]([H])(C#N)O[H],1,5.0,4.91
[H]OC(=O)C([H])([H])[N@H+](C([H])([H])[H])C([H])([H])C([H])([H])[H],1,5.0,5.32
[H]C1=NC([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])O1,1,7.0,6.59
[H]c1nc(NC([H])([H])[H])n[c+]([H])o1,1,6.0,6.31
